text,label
the original wasn't a good movie but this remake makes it look like a masterpiece !,0
one suspects that craven endorses they simply because this movie makes his own look much better by comparison .,0
gere gives a good performance in a film that doesn't merit it .,0
your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,0
includes too much obvious padding .,0
"there's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme .",0
"i'm not sure which half of dragonfly is worse : the part where nothing's happening , or the part where something's happening , but it's stupid .",0
don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .,0
"the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .",0
shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors . . .,0
spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy .,0
". . . a movie that , quite simply , shouldn't have been made .",0
conforms itself with creating a game of 'who's who' . . . where the characters' moves are often more predictable than their consequences .,0
looks and feels like a low-budget hybrid of scarface or carlito's way .,0
"the script is a tired one , with few moments of joy rising above the stale material .",0
suffers from all the excesses of the genre .,0
the verdict : two bodies and hardly a laugh between them .,0
the latest adam sandler assault and possibly the worst film of the year .,0
"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message .",0
"while the film is competent , it's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires .",0
they ought to be a whole lot scarier than they are in this tepid genre offering .,0
"it's harmless , diverting fluff . but it's hard to imagine a more generic effort in the genre .",0
it's just plain lurid when it isn't downright silly .,0
comedy troupe broken lizard's first movie is very funny but too concerned with giving us a plot .,0
pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god in the fifth trek flick .,0
"a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness .",0
"it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .",0
"'all in all , reign of fire will be a good ( successful ) rental . '",0
"occasionally funny , sometimes inspiring , often boring .",0
a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,0
"the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .",0
"who are 'they' ? well , they're 'they' . they're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid . they exist for hushed lines like "" they're back ! "" , "" they're out there ! "" and "" they're coming ! """,0
"elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .",0
"were dylan thomas alive to witness first-time director ethan hawke's strained chelsea walls , he might have been tempted to change his landmark poem to , 'do not go gentle into that good theatre . '",0
